id,song_name,artist_name,popularity
2naJy8SKJ27gj6ZhRPDKaz,Si Tu Lo Dejas,Rvssian,67
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,84
02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé,71
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,87
5ZjJT7BB8OoVjyRZRYGen8,Tonta,R.K.M & Ken-Y,58
5HJvDTnAaDWqhsE841I1QR,Kamariya,Lijo George,63
3t3wsY5IdLVzB9WidegJSU,Jeene Laga Hoon,Atif Aslam,69
6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Meghan Trainor,71
0yB4jrSwN0bFtFRDR5vyMj,Love Shot,EXO,75
1zBpoBt0ss3onvb5wwFETQ,Tu Falta De Querer - En Vivo,Mon Laferte,56
4O1fDKrBzjzalOQoGD6XBT,Laundiya London Se Layenge,Ritesh Pandey,60
3hCLDKPwRELWLnYF3nOY5J,Mere Wala Sardar,Jugraj Sandhu,61
3hCLDKPwRELWLnYF3nOY5J,Mere Wala Sardar,Jugraj Sandhu,61
4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,78
7BuHdm4lQqcyG3qTwdkxus,Aullando,Wisin & Yandel,71
4L4lYydN4vmeHnENFkyAum,Raate Diya Buta Ke Piya Kya Kya Kiya,Pawan Singh,53
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Lil Baby,85
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,81
1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy,Beyoncé,71
6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,76
71MEWIf4Itr8Pd9OW5Mq7q,Hola Señorita,GIMS,64
5EhzE6HJaCcLFrf5rPqvpk,Mientes,Camila,79
6GRMKQ3RrivYgLEO6h7ebu,Stars,Marshmello,58
2MlOUXmcofMackX3bxfSwi,Jerusalema (feat. Nomcebo Zikode),Master KG,73
7qfwcqfGOkQYtzjF4UzJHM,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,58
0gBfLS4aqbrr1ZvVv8dqWB,Stereo Love,Edward Maya,67
2rurDawMfoKP4uHyb2kJBt,Te Felicito,Shakira,81
6mijdF5gzHSWjga5sCEqgS,Nuki Nuki (The Nuki Song),Gummibär,39
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,Pia Mia,73
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,Idina Menzel,75
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,80
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),Gucci Mane,74
4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,Queen,80
3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,Anuel AA,79
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,78
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,Bee Gees,80
1vELwZM3uBYWd8HrtddD4l,Bella,GIMS,65
2xnoPV3NLescauc0ZJ1MDZ,Dance Again (feat. Pitbull),Jennifer Lopez,69
0fZRNhPJ4AGmwY7rkpdbqK,ON,BTS,72
59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,Brytiago,66
6woeVu3fVMflqen1t4N6pg,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,63
7pcTLUekZJQnzDOUDuExVJ,打上花火,Daoko,62
3wyrhwPpV8uhMMEms4vG3X,Not Today,BTS,69
6UwGOeKFZ6rX2Wooejvjbf,New Divide (Originally Performed By Linkin Park) - Tribute Version,New Tribute Kings,0
7pcTLUekZJQnzDOUDuExVJ,打上花火,Daoko,62
2ReO7imlVVOWilF2W0pZKd,Sapés comme jamais (feat. Niska) - Pilule bleue,GIMS,39
6woeVu3fVMflqen1t4N6pg,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,63
5wRohWNczheyXhdKoOHE7x,Iglesia,Lilly Goodman,59
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,86
3dI59jLoFMjMAyUAyRZnkE,BANG BANG BANG,BIGBANG,69
0TO27j4dtq5suhcyMsmZlb,Hoy Tengo Ganas De Ti,Alejandro Fernández,21
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,69
7k4AefFWsGcW30aw1U4Giy,Mundo Encantado,Patati Patatá,33
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Travie McCoy,76
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Timbaland,85
7Lqjg5nVnve63m9fO1o8IJ,Bống Bống Bang Bang,Tú Anh,16
1x3W8RZxW94lrVGhP95qA6,You Are The Reason - Duet Version,Calum Scott,71
6gEOM9IEBzvTdbwNrSkBdC,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,68
4y0n8xKuEKE0J2sThzswhg,La Buena y la Mala,Banda Tierra Sagrada,75
7xieYsBWfr40oRdWd9xDQM,DEL Negociante,Los Plebes del Rancho de Ariel Camacho,35
0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,Guns N' Roses,84
6iL6biUcCh4CQjrINvyjqd,Radha,Iman Chakraborty,31
6PLihys6LLwbCI9GRByWZ0,Más Fuerte,Greeicy,65
7HPM13Xek5XoRWxRzHfvkB,Dil Galti Kar Baitha Hai,Jubin Nautiyal,66
56i4PuApPOoMOT5R1Wx4ZI,Imprevisível,Tribo da Periferia,68
6juLaduD4STCUDWT0AYun4,MORE,K/DA,72
3keSiy4SjC6qx8ixqT33p1,Pandeyji Ka Beta Hoon,Indu Sonali,49
5jnxxpX2834SB6LJ0S73Uz,Lollipop,Lil Wayne,72
2QAwkI8L0UVBpjHJ6PwBzn,Passion Whine,Farruko,73
1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),Beyoncé,74
7q0XU83dlXOzoAor3sulOM,Thoda Thoda Pyaar,Nilesh Ahuja,20
2in4zeibWlPhIk0FVRWJzF,Saiyaan Ji,Farooq Got Audio,26
3RbXsVQr4jeTxvT35Hssq3,Bebi Liguei - Ao Vivo,Marília Mendonça,69
0ehx1p1HMn7NMKisZaO9oL,Corrido De Juanito,Calibre 50,64
52x0lZe4SxVOtrfcJMeCYQ,ME MATA(S) - Sped Up,Noan,38
2mCF8L0brIs88eH6Kf2h9p,Fast Car,Jonas Blue,69
2OWVCFTolecLiGZPquvWvT,Estamos Bien,Bad Bunny,72
7nmLDzwi40HSUlygUhENjJ,هابي هابي,Hala Al Turk,23
6VObnIkLVruX4UVyxWhlqm,Skyfall,Adele,86
1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,83
4SfMmEN0qSBQxgjlavdoZA,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,24
4awO7iB32DxZeSbkdHiJIm,Aaja Mujhe Leja Teri Dulhan Banake,Deepika Sharma,30
7x4ASXYEKfQBCewcZhK776,"Ay, DiOs Mío!",KAROL G,72
1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,Linkin Park,76
2AP7m2dBb8ULTx4Gc1rdMc,Juicy,The Notorious B.I.G.,61
52HVk5Cw67IQ3OJaOCMsit,It's Time - Live London Sessions / 2013,Imagine Dragons,38
2wYF254D9lQwq2L3biJoFv,La Mané (Versión 2019),CantaJuego,37
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,83
1bEdSCK88bXBT7BnANBssU,"Look At Me Now (Chris Brown, Lil Wayne & Busta Rhymes Party Tribute)",Ultimate Party Jams,6
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,84
1jF7IL57ayN4Ity3jQqGu0,Try,P!nk,81
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,Carolina Gaitán - La Gaita,76
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),The Script,84
51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,75
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,78
152lZdxL1OR0ZMW6KquMif,Location,Khalid,79
70FCugJxa7XW04Np6iYJdI,21 Questions,50 Cent,77
5T2ZZiBMDGh3TZDUbxg4rV,Kaun Tujhe,Palak Muchhal,70
6DwBCjospi1c9WsRVfoCwN,Namo Namo,Amit Trivedi,37
7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello,85
4lhqb6JvbHId48OUJGwymk,Hey Brother,Avicii,80
4Ft0391aLVNtCPPseh98lp,Traicionera,Sebastian Yatra,76
2W6XpjOKbmZ1NNVNtwBr5b,Cevapsız Çınlama,Emrah Karaduman,54
275a9yzwGB6ncAW4SxY7q3,Panda,Desiigner,69
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,80
4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,Sean Paul,75
4tjLYTXFqZhkUDga4bQ0yl,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,73
3gnPrVFy7vgmxw6L4UbuBE,Firse Machayenge,Emiway Bantai,56
0yWmvU2VtMgocDGT3Vwbqb,Jó (Ao Vivo),Midian Lima,21
1SgdUjvppHnIp6L7DZSnwc,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,69
6zojSFiUNySBy3Kd1JVCXb,Dil Chori,Yo Yo Honey Singh,67
32LKwbmh6yVsWoRRF8DIvf,Na Ja,Pav Dharia,72
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,Bad Bunny,83
2mI7XadiW2VoC3ptipPeo7,Wherever You Will Go,The Calling,50
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,81
6bcdiJvYNX115yvbh3wASz,Cancioncitas de Amor,Romeo Santos,77
59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,Brytiago,66
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,84
6tCd8bPvYnceDG7W9M1RMk,Shut Down,BLACKPINK,78
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,84
1npLVmxyiKlOeX2b6v33Bw,Se Acabó (feat. Chino & Nacho) - Versión Pop,Sanluis,22
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),Lil Nas X,75
1DrDfpOx4P4LMxFhtOmeyD,Fanatica Sensual,Plan B,71
00HyGRJEbFjmBlRl5X4SZP,بنيتى الحبوبه,Mashael,34
5cO52t3E8A5BST1IYGewbl,Tsunami - Original Mix,DVBBS,41
28UP90XhjCovLtieduYr9P,Mi Buen Amor,Mon Laferte,79
7bsnTsbiwOymZWjPF9v6Di,Marmalade (feat. Lil Yachty),Macklemore,61
1HXy5I3HTWq8OvxCn0z7G7,Heaven,Kane Brown,74
7fLzbEOBOae9lUnOwr7Tse,Memories (feat. Kid Cudi),David Guetta,78
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,86
6FPxVmp66GVKkVvfiBWly4,GOTTI,6ix9ine,63
1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),Rema,82
7djKVQ0JFLroQfnOGtPaxo,Cobaia - Ao Vivo,Lauana Prado,41
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,86
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,76
4THusowxdHxwt0HBh5pyRx,Rebota,Guaynaa,67
2SbzdGpOKlH3HIAGTWTbwU,La Modelo,Ozuna,66
1UNOACS4O1ROKbDsLfMjOd,Ya Nabi Salam Alayka - Arabic Version - Bonus Track,Maher Zain,54
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,Keane,88
6kt3shsbVZ9bh5NNCPfzrB,Пчеловод,RASA,54
4ZoPO0uIf19KKO7B0HEnmP,Coka,Sukh-E Muzical Doctorz,61
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,Bryan Adams,78
2Z3y6552thvY2jKNHHMtXj,She Don't Like The Lights,Justin Bieber,50
5x72Q1SyiDHJ4IF2mRzfkg,"Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar,69
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,78
2Z3y6552thvY2jKNHHMtXj,She Don't Like The Lights,Justin Bieber,50
5m9B3AhtHK7JJhKwUp3bW8,เชือกวิเศษ,Labanoon,47
0S4SjheqTObQqGPWsE1Abk,"Quarta Cadeira (Made Popular By Matheus & Kauan, Jorge & Mateus) [Karaoke Version]",Party Tyme Karaoke,0
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,Selena Gomez,66
71OoohX1NBG4ez6eijgaWE,Dil Tod Ke,Rochak Kohli,67
4My8w8AA1JpG6E5SiAPvJL,Kiss You,One Direction,74
0JAZWvvqttGFm4UMDsPQXC,Despeinada,Ozuna,72
4NFqlsk3yQn7DULU8OGnfP,Estranho - Ao Vivo | Acústico,Marília Mendonça,51
5awDvzxWfd53SSrsRZ8pXO,Du hast,Rammstein,71
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,87
5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,Nicky Jam,73
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,71
7iAqvWLgZzXvH38lA06QZg,I Want To Break Free,Queen,74
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,83
6iSUIEoQaZXB2gtTCTeQYv,She Move It Like,Badshah,47
3NLnwwAQbbFKcEcV8hDItk,Perfect,One Direction,81
1OYZbxODr6TMlaT2PRi6Wi,Perdóname,La Factoria,63
4lHu4NduxtNJU4mxAuMRXB,Anti-Amor - Ao Vivo,Gustavo Mioto,53
4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,75
7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,Mario,74
4Qc5GKu8fZLGPiHoVWlPYA,Shree Hanuman Amritwani,Anuradha Paudwal,49
6BlNj862v6tMsU9NizA2ba,Bubalu - Remix,Jona Mix,33
1qE47wUKG2juJwPoLqg4C9,Lean On (feat. MØ & DJ Snake),Major Lazer,64
45P9g6kUb7itdonjjGjDdS,Lamberghini,The Doorbeen,52
7lB4rxNVc7vm33ZSZXVRAQ,CHEER UP,TWICE,68
4xZekP6TgZ2P7uU7Q5L1pz,La Cosa Mas Bella (Più Bella Cosa) - produced by John Shanks,Eros Ramazzotti,24
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,88
3trowLiYwwOoiwapLISNyk,No Te Creas Tan Importante - En Vivo,Damas Gratis,68
2HWWNoWEEEECwZhAiLg7ib,Beautiful Liar,Beyoncé,74
0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,80
1HHeOs6zRdF8Ck58easiAY,Alejandro,Lady Gaga,74
4SjkLzyFBVXaxuB6SbJyJN,Eu Sei de Cor - Ao Vivo,Marília Mendonça,68
26eV0R7nbqtlzh316ncU99,Fantastic Baby,BIGBANG,61
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),Santana,77
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,86
6MJUCumnQsQEKbCy28tbCP,Adictiva,Daddy Yankee,69
1z6WtY7X4HQJvzxC4UgkSf,Love On Top,Beyoncé,77
0Hijswm0F2WNL0vN5e4CyE,Let You Love Me,Rita Ora,56
7E9GeFGfjXw9LAI4ay6rsw,El Tóxico,Grupo Firme,81
78QcVmzxS0wIwuC2rpAauI,2/Catorce,Rauw Alejandro,71
4CuxzzOoo7YrERSTV6xuic,คู่คอง - เพลงประกอบละคร นาคี,Kong Huayrai,47
45qvBgXbCxkmRYKNJQFm3g,En la Intimidad,Ozuna,64
2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady,Modern Talking,81
72HIbHzt6r8QSG2rS0SRFI,Te Dejo en Libertad - HA-ASH Primera Fila - Hecho Realidad [En Vivo],Ha*Ash,51
6G699QfN1BWYWXfiblH51F,"Kusu Kusu (From ""Satyameva Jayate 2"")",Tanishk Bagchi,69
4jnFqNWeJCeCRHc4HCdxfd,Remember the Time,Michael Jackson,75
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,81
0gJvqi9QyASOCtJu99tytc,Because of You,Kelly Clarkson,75
5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),Jason Derulo,77
4YhPcVIxIAJrLhFVPGbJkE,De Quem É a Culpa? - Ao Vivo,Marília Mendonça,69
02Q9kziYpc5HKJMUFW36k2,Meu Carona,Hungria Hip Hop,48
44KKhCyI0BGS6LvVyDqJtH,Esskeetit,Lil Pump,56
3GhmL9fuM8jwGcHCFbeo3v,Me Prefieres A Mi,Arcángel,74
1Bhm5HNO1cq8olDbBmokyL,Copines,Aya Nakamura,74
5e4fKLHdRQ55LWJe8LOfEe,Me Prefieres A Mi (Remix),El Potro Alvarez,19
5W7DOVGQLTigu09afW7QMT,295,Sidhu Moose Wala,78
1UZ25gykR30Oewh3dBRtVZ,Only,Nicki Minaj,66
1UZ25gykR30Oewh3dBRtVZ,Only,Nicki Minaj,66
6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Anirudh Ravichander,73
07px2VAaRz4w4bw9wJvqUU,Verte Ir - Remix,Maty Deejay,8
3InIAYQyi22mfV4g1T9Jkc,Main Tera Boyfriend,Pritam,66
4obyqyCX0Vx839PTsz1OGf,Goa Beach,Tony Kakkar,59
6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,87
2NttzQ2kuVFFmEa8q4rsbu,Lost on You,LP,76
4SZWKdNMIaUUFNmtJAxYdr,Vidinha De Balada - Ao Vivo,Henrique & Juliano,70
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,74
6hmhG1b4LEyNuashVvuIAo,Never Forget You,Zara Larsson,75
4AUbGyT5MuNyRTpUQCUhWU,Yo Te Esperaré,Cali Y El Dandee,42
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),Skrillex,68
2RsAajgo0g7bMCHxwH3Sk0,Come As You Are,Nirvana,82
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,76
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,Daddy Yankee,71
7etlF1zMxJbiaeQrXYh0PY,Devuélveme El Corazón,Sebastian Yatra,67
5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BTS,78
6kdCN6gTWLcLxmLXoUcwuI,Eres,Café Tacvba,78
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,Rihanna,81
4pspYVQGFHLPEFgQPD1J7e,WANNABE,ITZY,74
3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,81
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,85
0gWbAFRcUyZKdfUxEOuOiD,Por Primera Vez,Camilo,62
3qQ6WFhcAx6LOH1UHz1c0U,Hookah,Tyga,61
45eY7Qi2PDUs8WJEhjGWdN,Ramenez la coupe à la maison,Vegedream,70
0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),Migos,71
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,81
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,83
71aT33Muvsuim800OqZ0st,Hablemos,Ariel Camacho y Los Plebes Del Rancho,73
5ZSl6gDoV6bPPxzmLeneV9,Rise,Jonas Blue,73
2yS8aYWXEWJ1NlZ7VPDroT,Me Vas a Extrañar,Banda MS de Sergio Lizárraga,78
39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,Alok,78
4PEfJZpVjdclfzZ9XO8uDw,HASTA ABAJO,KEVIN ROLDAN,75
5XCtjnFMKtCT7ycDwV3Kdh,What A Beautiful Name,Hillsong Worship,71
3CpoeW0cZSDzIRv5z34F87,Sing For The Moment,Eminem,80
1k3eYNIwefsPBsdgYXTNAH,how u make me feel,dj gummy bear,67
6dESHIzqYPl9TXwjNvpWY7,Dulce Pecado,Jessi Uribe,68
2mwBSO58y92EYmEFpDfmS7,Suit Suit,Guru Randhawa,67
54JKnDB3CzVu8wNAOM27BI,When You're Gone,Avril Lavigne,71
4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,50 Cent,80
2j1fFjWHCI9KJSwcuYAOyF,Spring Day,BTS,75
059bcIhyc2SBwm6sw2AZzd,Te Vi,Piso 21,79
64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,77
2oJH69cuNyWpCmZyTmvrEN,Dutty Love,Don Omar,73
3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,Vanilla Ice,73
27NV2KxoQ8WuLMqlTDI61F,Often - Kygo Remix,The Weeknd,67
2bgW1SJqUjIkWcbxTPTIdy,Right By My Side,Nicki Minaj,57
0yIywEquxORnu1dR0WYsdN,Love Me,Justin Bieber,71
3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,68
0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Demi Lovato,77
1CdM0jOwHOvO1kREj87vQf,Happy Happy,Nacho,48
3NqbKUOgaU2LgIFRbu4B12,Éxtasis,Millonario & W. Corona,74
2IViAyalheAvrT9ErMCABT,EL BARCO,KAROL G,59
5xdVqHtFS0eLuNp4Z8Wbpa,Good For You,Selena Gomez,69
1zfS3EZFRA6oTSu49VFaGW,Tum Tum,Thaman S,57
5d8Wq39QLT6OQWsY9paz5n,Zombie,Bad Wolves,76
5YTMV11r6H8eeKuHghbBql,Te Quiero Pa´Mi,Don Omar,68
6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Anirudh Ravichander,73
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B,80
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,80
1iZLpuGMr4tn1F5bZu32Kb,Bijlee Bijlee,Harrdy Sandhu,73
3wmI2n0Whs6kg4MT8jFRU1,Teri Aankhon Mein,Darshan Raval,65
5lWSa1rmuSL6OBPOnkAqoa,Rasputin,Boney M.,71
1PAgmT6YqGhd6zT9kN9gIo,Hero,Enrique Iglesias,71
1PAgmT6YqGhd6zT9kN9gIo,Hero,Enrique Iglesias,71
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,83
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,78
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,84
4yBiZFLXn0n9AUJ5sWO88k,Wonderwall,Oasis,64
0jv4qem3hOqUuC6TroAx0y,The Hook Up Song,Kumaar,22
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,74
02Q9kziYpc5HKJMUFW36k2,Meu Carona,Hungria Hip Hop,48
1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,78
6fScgF2Y63ScU73nYju0ny,O Saathi,Atif Aslam,76
43tDjfz9Inw7Soy0jzxowN,Status Que Eu Não Queria - Ao Vivo,Zé Neto & Cristiano,67
0Id2IzhR3w50aP2PHfMUE3,Nira Ishq,Guri,68
3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,Drake,69
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,80
18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,79
51tUT1gHE30GQPhn1agudM,Hideaway,Kiesza,67
2EzRdhuoPyNJDlep7lnNf2,Dembow,Danny Ocean,71
4afPClgEItVCEMMdzmJMyb,Misturados / Péssimo Negócio - Ao Vivo,Dilsinho,43
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,84
6tuzPD1zPPvwMbGiD0TBay,Fuleragem,MC WM,62
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,80
4gKhh8GQfRprLBBPc5um6Q,I CAN’T STOP ME (feat. BOYS LIKE GIRLS),TWICE,64
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,80
3UpS7kBnkVQYG13pDDFTC4,As Long as You Love Me,Backstreet Boys,77
65c6VCikt7f5sAS1heoYQC,Same Beef,Bohemia,72
7k4AefFWsGcW30aw1U4Giy,Mundo Encantado,Patati Patatá,33
39wX7AN4e8RAmDl5Uer4jI,Show Yourself (Originally Performed by Idina Menzel & Evan Rachel Wood from Frozen 2) - Karaoke Version,KaraokePro,0
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,78
23Lyy7ZXRvzfgH4JtDkKrX,No Se Va - EN VIVO,Grupo Frontera,73
2PbCyvi2YtrQA2AD9uOwyH,Mujhse Dosti Karoge,Asha Bhosle,50
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,85
1yJ5fyqBusR7Verj8JGsKV,Miss Independent,Ne-Yo,67
3rLIv187BhjyweFe89SgLn,Somebody To Love,Justin Bieber,73
6nFYXpBgrNcZjbtNEuc6yR,I Am Your Gummy Bear (The Gummy Bear Song),Gummibär,63
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del Rey,87
0Snbzbd74RLfL0i4nn1vU5,Favorito,Camilo,64
6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,78
4fwtP5khM1iEoa6BP1QQsX,Chocolat (feat. Awa Imani),Lartiste,61
3bZtkBjz5osFEcLXsi3Xw0,Sankat Mochan Hanuman Ashtak,Satish Dehra,26
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,72
3bZtkBjz5osFEcLXsi3Xw0,Sankat Mochan Hanuman Ashtak,Satish Dehra,26
2QY6SJXVnBFaqxOZhC1Fuu,Kamli,Pritam,63
3Y4Hb9pm222fOawpKVZXny,Sinto sua falta / É natural / Pra você acreditar / Pirata e tesouro - Ao vivo,Ferrugem,59
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,71
4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,Mon Laferte,81
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World - Live,Nirvana,78
0k23rRi1B8ZHrKtzECGoyk,Sigo Extrañándote,J Balvin,71
1feANd8EfcDP5UqSvbheM3,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon,72
3RAFcUBrCNaboRXoP3S5t1,Psychosocial,Slipknot,78
33jG8BikKNeC0PPDtxluYW,Chhalakata Hamro Jawaniya,Pawan Singh,55
7DrluKkTviBwCc8AV3VGmf,Clandestino,Shakira,69
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,72
24jg1DbZgIwIBwascANUo0,Machafouhach,Mouh Milano,51
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,Justin Bieber,69
2D9itdl85AQVNpTfrxvUGj,Mala Fama,Danna Paola,72
3ma2gdmjTPg5NNYHRzSUWj,Ye Raja Jai Na Bahriya,Rakesh Mishra,67
5ExsZq3AmQGxavPJOzf0M5,Sen Olsan Bari,Aleyna Tilki,51
7o9uu2GDtVDr9nsR7ZRN73,Time After Time,Cyndi Lauper,81
7D5F5BzIon5zhzQrOU2pdN,Ciumeira - Ao Vivo,Marília Mendonça,68
27ze5t5tIDPlVits0KRbxT,El Perdedor,Aventura,78
