Id,Song Name,Artist Name,Channel_name,View,Like,Subscriber,Hashtag,Most view per day,Highest rank,Most-view-date,Charted-duration,Popularity Score (Spotify),Duration,Country,Publish_time,Release Date (Spotify),Genre,spotify_id,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
bjgFH01k0gU,Dance Again (feat. Pitbull),Jennifer Lopez,JenniferLopezVEVO,585703642.0,1697546.0,6830000.0,3.0,3750108,1.0,2012-04-07,53.0,69,0:04:27,,2012-04-06 01:00:08,2012-07-24,movie tunes,2xnoPV3NLescauc0ZJ1MDZ,237267.0,0.792,0.856,11.0,-5.236,0.0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,4.0
gwMa6gpoE9I,ON,BTS,HYBE LABELS,584008949.0,14407191.0,73500000.0,4.0,33246426,1.0,2020-02-21,22.0,72,0:04:59,KR,2020-02-21 08:59:13,2020-02-21,"k-pop, k-pop boy group, pop",0fZRNhPJ4AGmwY7rkpdbqK,246381.0,0.583,0.817,9.0,-5.146,0.0,0.099,0.118,0.0,0.338,0.437,105.935,4.0
9DwzBICPhdM,Not Today,BTS,HYBE LABELS,582816760.0,9801329.0,73500000.0,0.0,9406414,13.0,2017-02-19,5.0,69,0:04:51,KR,2017-02-19 15:31:32,2017-02-13,latin christian,3wyrhwPpV8uhMMEms4vG3X,231860.0,0.593,0.945,8.0,-3.408,1.0,0.126,0.00174,0.0,0.923,0.674,110.023,4.0
ysSxxIqKNN0,New Divide (Originally Performed By Linkin Park) - Tribute Version,New Tribute Kings,Linkin Park,585487155.0,2723488.0,20900000.0,4.0,2595004,123.0,2017-07-21,1.0,0,0:04:29,US,2009-06-15 17:01:53,2009-01-01,"j-pixie, japanese electropop",6UwGOeKFZ6rX2Wooejvjbf,269632.0,0.534,0.598,5.0,-8.459,0.0,0.0295,0.000395,2.35e-06,0.141,0.297,118.03,4.0
-tKVN2mAKRI,打上花火,Daoko,daoko_jp,584625662.0,2902939.0,604000.0,0.0,573842,21.0,2019-01-16,25.0,62,0:04:53,JP,2017-08-09 15:01:26,2017-08-16,"latin arena pop, latin pop, mariachi, mexican pop, musica mexicana, ranchera",7pcTLUekZJQnzDOUDuExVJ,289335.0,0.635,0.667,6.0,-5.392,1.0,0.0253,0.207,0.0,0.108,0.261,96.003,4.0
4bPGxLxogvw,Sapés comme jamais (feat. Niska) - Pilule bleue,GIMS,MaitreGimsVEVO,583265618.0,1977016.0,3820000.0,0.0,1749974,48.0,2015-12-31,28.0,39,0:03:26,,2015-10-19 16:49:55,2015-08-28,"desi pop, punjabi pop",2ReO7imlVVOWilF2W0pZKd,206787.0,0.842,0.777,6.0,-3.869,0.0,0.226,0.209,8.67e-06,0.229,0.751,120.081,4.0
7ysFgElQtjI,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,Lil Nas X,585325371.0,5973407.0,19200000.0,3.0,4074544,8.0,2019-04-05,35.0,63,0:02:38,,2019-04-05 04:00:00,2019-07-24,musica infantil,6woeVu3fVMflqen1t4N6pg,114133.0,0.89,0.513,1.0,-5.996,1.0,0.154,0.0706,0.0,0.102,0.61,136.02,4.0
sesss3X4a1w,Iglesia,Lilly Goodman,Lilly Goodman,582814193.0,1732003.0,1660000.0,0.0,379847,21.0,2023-09-02,25.0,31,0:04:04,US,2009-02-24 14:17:57,2005-01-19,nhac thieu nhi,5wRohWNczheyXhdKoOHE7x,245893.0,0.581,0.691,1.0,-4.906,0.0,0.0291,0.716,0.0,0.0856,0.291,131.981,4.0
0J3vgcE5i2o,Promiscuous,Nelly Furtado,NellyFurtadoVEVO,581485443.0,3043662.0,809000.0,5.0,505712,21.0,2020-10-31,25.0,86,0:04:03,,2009-06-17 00:08:32,2006-01-01,pop,2gam98EZKrF9XuOkU13ApN,242293.0,0.808,0.97,10.0,-6.098,0.0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4.0
BwN3NiZt-PU,BANG BANG BANG,BIGBANG,Studio68,582327764.0,1012098.0,1150000.0,0.0,888963,158.0,2017-01-27,13.0,69,0:04:33,VN,2016-06-27 14:18:43,2016-12-13,"agronejo, arrocha, sertanejo, sertanejo universitario",3dI59jLoFMjMAyUAyRZnkE,220178.0,0.69,0.843,1.0,-2.949,1.0,0.0534,0.0167,0.0,0.346,0.428,135.01,4.0
Z81hsLIY1sQ,Hoy Tengo Ganas De Ti,Alejandro Fernández,AFernandezVEVO,578153672.0,1867332.0,1540000.0,0.0,1859328,17.0,2022-07-15,7.0,21,0:04:57,,2013-07-19 14:00:27,2020-02-28,"banda, musica mexicana, norteno",0TO27j4dtq5suhcyMsmZlb,291253.0,0.395,0.472,3.0,-6.5,0.0,0.0392,0.312,0.0,0.0687,0.188,123.223,4.0
fLFacU8tKT0,Mundo Encantado,Patati Patatá,Patati Patatá,579531554.0,1254171.0,10000000.0,0.0,478497,21.0,2018-07-17,25.0,33,0:02:43,BR,2012-12-19 12:45:09,2005-03-10,,7k4AefFWsGcW30aw1U4Giy,131507.0,0.801,0.889,9.0,-3.202,1.0,0.0751,0.0952,0.0,0.0442,0.926,135.944,4.0
8aRor905cCw,Billionaire (feat. Bruno Mars),Travie McCoy,Fueled By Ramen,578216055.0,3132622.0,14900000.0,0.0,524850,11.0,2010-08-06,17.0,76,0:03:34,US,2010-05-06 16:49:48,2010-03-09,"canadian latin, canadian pop, dance pop, pop",2M9ULmQwTaTGmAdXaXpfz5,211160.0,0.633,0.673,6.0,-6.403,0.0,0.258,0.297,0.0,0.206,0.659,86.776,4.0
U5rLz5AZBIA,The Way I Are,Timbaland,TimbalandVEVO,581051194.0,2579494.0,983000.0,2.0,410679,21.0,2022-12-28,25.0,85,0:03:32,,2009-06-17 05:34:31,2007-01-01,pop rap,2bLqfJjuC5syrsgDsZfGmn,179120.0,0.731,0.807,3.0,-6.492,0.0,0.1,0.181,0.751,0.319,0.765,114.759,4.0
GhZML0HSli8,Bống Bống Bang Bang,Tú Anh,Bào Ngư,579543306.0,1120242.0,2310000.0,6.0,722548,21.0,2019-09-29,25.0,15,0:03:54,VN,2016-08-11 20:15:22,2015-01-01,rap df,7Lqjg5nVnve63m9fO1o8IJ,279641.0,0.898,0.687,0.0,-5.449,1.0,0.13,0.141,0.014,0.148,0.687,115.048,4.0
ByfFurjQDb0,You Are The Reason - Duet Version,Calum Scott,CalumScottVEVO,580243037.0,3110461.0,1220000.0,3.0,606880,21.0,2018-03-22,25.0,71,0:03:17,US,2018-03-07 08:00:00,2018-11-30,k-pop girl group,1x3W8RZxW94lrVGhP95qA6,190760.0,0.403,0.356,10.0,-7.547,1.0,0.0298,0.382,0.0,0.148,0.151,171.454,3.0
B9Mi1-qn_PQ,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,Gusttavo Lima Oficial,578241822.0,2172966.0,20500000.0,0.0,3007762,36.0,2018-02-17,30.0,10,0:03:22,BR,2017-12-08 19:00:05,2022-11-10,bhojpuri pop,6gEOM9IEBzvTdbwNrSkBdC,204938.0,0.672,0.957,7.0,-4.272,1.0,0.0485,0.197,0.000481,0.386,0.895,160.005,4.0
8rI1e3WYnbg,La Buena y la Mala,Banda Tierra Sagrada,RemexMusic,580691729.0,1392165.0,7100000.0,2.0,560041,90.0,2014-12-31,58.0,75,0:05:00,MX,2013-08-09 22:53:22,2013-01-01,"banda, corrido, musica mexicana, norteno, sierreno",4y0n8xKuEKE0J2sThzswhg,204453.0,0.805,0.716,0.0,-4.498,1.0,0.039,0.527,0.0,0.247,0.905,124.833,3.0
sAw8aiU5Ris,DEL Negociante,Los Plebes del Rancho de Ariel Camacho,DEL Records,580260181.0,1665696.0,10900000.0,2.0,1146928,186.0,2016-12-24,2.0,67,0:04:08,US,2016-01-16 04:28:49,2016-03-04,"hip hop, new orleans rap, pop rap, rap, trap",7xieYsBWfr40oRdWd9xDQM,203069.0,0.7,0.577,7.0,-5.328,0.0,0.03,0.72,0.0,0.109,0.779,104.872,3.0
o1tj2zJ2Wvg,Welcome To The Jungle,Guns N' Roses,GunsNRosesVEVO,578132467.0,3217232.0,4580000.0,7.0,1707104,21.0,2022-07-16,25.0,84,0:04:40,,2009-12-25 08:08:54,1987-07-21,"glam metal, hard rock, rock",0G21yYKMZoHa30cYVi1iA8,273480.0,0.453,0.987,8.0,-4.485,1.0,0.0889,0.0195,0.283,0.268,0.316,123.544,4.0
kZqH9Kfv6BI,Radha,Iman Chakraborty,SonyMusicIndiaVEVO,578043084.0,2147706.0,48400000.0,0.0,774128,21.0,2020-12-20,25.0,31,0:04:51,,2013-09-26 07:00:00,2019-01-01,,6iL6biUcCh4CQjrINvyjqd,307986.0,0.513,0.479,1.0,-9.472,1.0,0.0818,0.828,0.0,0.101,0.231,134.955,3.0
EedPfUeBf2A,Más Fuerte,Greeicy,GreeicyVEVO,577684456.0,1999992.0,793000.0,5.0,2317312,65.0,2018-02-23,20.0,65,0:03:19,,2018-02-23 05:00:00,2019-05-17,"dance pop, pop, urban contemporary",6PLihys6LLwbCI9GRByWZ0,184760.0,0.827,0.814,11.0,-4.335,0.0,0.0631,0.109,0.000135,0.241,0.506,91.996,4.0
1--qqQrimMA,Dil Galti Kar Baitha Hai,Jubin Nautiyal,T-Series,577485778.0,6143746.0,254000000.0,0.0,15208719,2.0,2021-09-25,35.0,66,0:05:01,IN,2021-09-25 05:30:10,2021-09-25,"reggaeton, trap latino, urbano latino",7HPM13Xek5XoRWxRzHfvkB,273273.0,0.612,0.78,1.0,-5.123,0.0,0.0814,0.0781,0.0,0.0593,0.554,92.059,4.0
YrQLmElRT-E,Imprevisível,Tribo da Periferia,Tribo da Periferia,574886952.0,3959018.0,8780000.0,0.0,1077190,185.0,2018-06-09,3.0,67,0:04:09,BR,2018-04-05 18:18:26,2018-06-04,,56i4PuApPOoMOT5R1Wx4ZI,241343.0,0.692,0.408,7.0,-8.02,0.0,0.0693,0.559,0.0,0.11,0.329,144.005,4.0
UOxkGD8qRB4,MORE,K/DA,League of Legends,577852559.0,6067272.0,15200000.0,3.0,5733588,6.0,2018-11-09,3.0,72,0:03:23,US,2018-11-03 07:30:00,2020-10-28,"k-pop, k-pop boy group",6juLaduD4STCUDWT0AYun4,217088.0,0.66,0.787,1.0,-4.592,0.0,0.032,0.00257,0.0,0.323,0.199,142.018,4.0
3OVBDbI20L8,Pandeyji Ka Beta Hoon,Indu Sonali,Ishtar Bhojpuri,577195115.0,3129072.0,10000000.0,5.0,1086414,138.0,2020-03-10,12.0,50,0:04:21,IN,2018-07-19 13:00:00,2018-03-03,"pop, pop dance, tropical house, uk dance",3keSiy4SjC6qx8ixqT33p1,239172.0,0.729,0.905,6.0,-5.616,0.0,0.137,0.263,5.98e-05,0.471,0.847,149.914,4.0
2IH8tNQAzSs,Lollipop,Lil Wayne,LilWayneVEVO,575598244.0,2913749.0,4720000.0,4.0,286951,21.0,2020-09-05,25.0,72,0:05:02,,2009-06-17 05:34:52,2008-01-01,"filmi, hare krishna, modern bollywood",5jnxxpX2834SB6LJ0S73Uz,299333.0,0.829,0.428,0.0,-9.469,1.0,0.0831,0.056,0.00413,0.137,0.45,148.075,4.0
MNmc_XJp5rI,Passion Whine,Farruko,FARRUKOVEVO,574693118.0,1732277.0,5760000.0,5.0,744418,52.0,2015-11-07,75.0,73,0:03:43,,2014-05-27 21:00:00,2016-02-22,"dance pop, pop, pop rap",2QAwkI8L0UVBpjHJ6PwBzn,213312.0,0.756,0.689,10.0,-3.87,0.0,0.0648,0.327,0.0,0.0586,0.782,162.006,4.0
VBmMU_iwe6U,Run the World (Girls),Beyoncé,BeyoncéVEVO,574478681.0,3102944.0,12700000.0,0.0,5437631,1.0,2011-05-20,28.0,74,0:04:51,,2011-05-18 22:35:23,2011-06-24,"arab pop, khaliji",1uXbwHHfgsXcUKfSZw5ZJ0,236093.0,0.732,0.899,0.0,-4.237,1.0,0.143,0.00496,4.64e-05,0.372,0.759,127.091,4.0
USccSZnS8MQ,Thoda Thoda Pyaar,Nilesh Ahuja,Zee Music Company,575752538.0,5006547.0,102000000.0,0.0,1974318,30.0,2021-07-19,29.0,23,0:04:33,IN,2021-02-12 05:25:08,2023-05-29,"reggaeton, trap latino, urbano latino",7q0XU83dlXOzoAor3sulOM,244724.0,0.706,0.527,5.0,-8.706,0.0,0.0269,0.139,0.000169,0.112,0.144,103.008,4.0
VEkj2sanAeU,Saiyaan Ji,Farooq Got Audio,T-Series,574039734.0,6510830.0,254000000.0,0.0,16434422,1.0,2021-01-27,27.0,26,0:03:40,IN,2021-01-27 07:31:05,2023-09-07,"british soul, pop, pop soul, uk pop",2in4zeibWlPhIk0FVRWJzF,133333.0,0.815,0.571,2.0,-8.957,1.0,0.118,0.0598,0.0,0.127,0.622,90.031,4.0
2nH7xAMqD2g,Bebi Liguei - Ao Vivo,Marília Mendonça,Marília Mendonça,574269654.0,2009440.0,26200000.0,3.0,1836257,69.0,2018-12-22,20.0,69,0:02:40,BR,2018-12-16 17:59:32,2019-02-22,"latin arena pop, latin pop, mexican pop",3RbXsVQr4jeTxvT35Hssq3,159780.0,0.603,0.804,0.0,-4.253,1.0,0.198,0.362,0.0,0.743,0.682,153.883,4.0
pC7a27zE2fs,Corrido De Juanito,Calibre 50,CalibreCincuentaVEVO,573916822.0,1598928.0,3090000.0,0.0,1947954,129.0,2017-12-31,20.0,64,0:04:45,,2017-08-24 04:00:01,2017-10-13,"reggaeton, trap latino, urbano latino",0ehx1p1HMn7NMKisZaO9oL,261973.0,0.774,0.603,3.0,-4.424,1.0,0.0409,0.455,0.0,0.0901,0.759,97.58,3.0
0riLangypho,ME MATA(S) - Sped Up,Noan,Hear This Music,573595565.0,2734545.0,14700000.0,0.0,2034303,56.0,2017-05-20,11.0,38,0:06:58,PR,2017-04-08 06:48:26,2023-07-01,"dance pop, edm, electro house, moombahton, pop, pop dance",52x0lZe4SxVOtrfcJMeCYQ,142000.0,0.469,0.884,8.0,-5.502,1.0,0.127,0.0422,2.32e-05,0.343,0.56,92.892,4.0
5yXQJBU8A28,Fast Car,Jonas Blue,JonasBlueVEVO,573259110.0,2281454.0,1960000.0,0.0,1616726,41.0,2016-05-07,24.0,69,0:03:36,US,2016-01-15 12:00:00,2015-12-04,,2mCF8L0brIs88eH6Kf2h9p,212424.0,0.644,0.57,9.0,-6.994,1.0,0.052,0.484,0.0,0.299,0.527,113.945,4.0
bcHTl9h7TWI,Estamos Bien,Bad Bunny,Bad Bunny,573064687.0,3215783.0,47200000.0,3.0,5765193,9.0,2018-06-30,17.0,72,0:03:33,PR,2018-06-28 18:00:32,2018-12-23,"rabindra sangeet, west bengali pop",2OWVCFTolecLiGZPquvWvT,208080.0,0.759,0.536,9.0,-6.663,0.0,0.173,0.821,4.57e-06,0.107,0.439,119.883,4.0
X_DeGCloQWg,هابي هابي,Hala Al Turk,Platinum Records,573038555.0,1391881.0,8220000.0,1.0,656218,21.0,2018-05-08,25.0,23,0:04:27,AE,2013-10-24 08:05:25,2013-10-24,"alternative metal, nu metal, post-grunge, rap metal, rock",7nmLDzwi40HSUlygUhENjJ,264808.0,0.786,0.881,1.0,-2.775,0.0,0.0542,0.228,0.0,0.345,0.96,103.994,4.0
DeumyOzKqgI,Skyfall,Adele,AdeleVEVO,572723983.0,3681485.0,15000000.0,0.0,1506894,12.0,2015-10-23,27.0,86,0:04:50,,2012-10-18 16:04:00,2012-10-04,"colombian pop, latin pop, r&b en espanol, reggaeton, reggaeton colombiano, urbano latino",6VObnIkLVruX4UVyxWhlqm,286480.0,0.346,0.552,0.0,-6.864,0.0,0.0282,0.417,0.0,0.114,0.0789,75.881,4.0
TMT9MNM-NHg,Dueles,Jesse & Joy,jesseyjoyoficial,569130179.0,2461633.0,7900000.0,3.0,912626,21.0,2018-04-20,25.0,83,0:05:34,,2016-07-05 21:00:01,2015-12-04,"reggaeton, reggaeton colombiano, trap latino, urbano latino",1iRvhKiXRElIH2Uf4gd95P,247640.0,0.531,0.834,2.0,-3.944,1.0,0.052,0.277,0.0,0.131,0.526,142.026,4.0
omzk3klIy0E,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,Major Lazer Official,572297673.0,5119584.0,14800000.0,4.0,13227142,4.0,2017-07-31,22.0,24,0:02:47,US,2017-07-30 20:00:23,2017-06-02,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap",4SfMmEN0qSBQxgjlavdoZA,167311.0,0.789,0.767,9.0,-4.612,0.0,0.0715,0.00812,0.000348,0.101,0.637,99.957,4.0
D5CpJFbb3TM,Aaja Mujhe Leja Teri Dulhan Banake,Deepika Sharma,Shemaroo Filmi Gaane,570611848.0,1513357.0,67000000.0,3.0,1643519,93.0,2020-12-20,4.0,30,0:05:59,IN,2016-02-03 08:04:43,2023-09-25,"pop, r&b",4awO7iB32DxZeSbkdHiJIm,129289.0,0.829,0.717,0.0,-3.812,1.0,0.0606,0.00111,0.597,0.0821,0.474,127.975,4.0
Ou2c2aj5Fcw,"Ay, DiOs Mío!",KAROL G,KarolGVEVO,568598710.0,3817084.0,3810000.0,3.0,4480945,12.0,2020-12-20,30.0,72,0:03:19,US,2020-07-10 00:00:10,2020-07-10,"modern rock, pop, rock",7x4ASXYEKfQBCewcZhK776,189653.0,0.718,0.712,11.0,-4.366,1.0,0.174,0.512,0.00121,0.104,0.531,180.034,4.0
ScNNfyq3d_w,CASTLE OF GLASS,Linkin Park,Linkin Park,570349758.0,3398607.0,20900000.0,4.0,2674982,56.0,2017-07-21,5.0,76,0:04:50,US,2012-10-10 13:00:23,2012-06-20,,1r1fPuhj9H4VdXr7OK6FL5,205400.0,0.615,0.911,1.0,-3.584,0.0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,4.0
_JZom_gVfuw,Juicy,The Notorious B.I.G.,The Notorious B.I.G.,571881194.0,3288892.0,4060000.0,0.0,476202,21.0,2020-08-13,25.0,61,0:04:13,US,2011-09-06 20:35:35,2007-03-05,musica para ninos,2AP7m2dBb8ULTx4Gc1rdMc,285760.0,0.887,0.767,9.0,-4.311,1.0,0.295,0.38,0.0,0.0527,0.607,97.437,4.0
sENM2wA_FTg,It's Time - Live London Sessions / 2013,Imagine Dragons,ImagineDragonsVEVO,568700335.0,2986193.0,9570000.0,3.0,472337,21.0,2016-05-27,25.0,38,0:04:07,,2012-04-18 07:02:07,2022-09-09,,52HVk5Cw67IQ3OJaOCMsit,249880.0,0.503,0.454,8.0,-9.377,1.0,0.0293,0.106,0.0,0.0986,0.417,102.144,4.0
jU_82WUdbaA,La Mané (Versión 2019),CantaJuego,CantaJuegoVEVO,572106966.0,1126223.0,9630000.0,0.0,695282,21.0,2018-05-20,25.0,37,0:03:19,,2010-09-02 02:29:31,2018-12-14,"christian a cappella, college a cappella, lds, lds youth",2wYF254D9lQwq2L3biJoFv,199797.0,0.827,0.795,5.0,-10.547,1.0,0.0383,0.327,0.0,0.0826,0.967,133.034,4.0
oorVWW9ywG0,Dior,Pop Smoke,POP SMOKE,568495804.0,4930850.0,8760000.0,3.0,527377,21.0,2021-12-31,25.0,83,0:02:53,,2019-09-03 21:00:11,2019-07-26,"dance pop, pop",79s5XnCN4TJKTVMSmOx8Ep,216387.0,0.548,0.805,7.0,-5.732,1.0,0.351,0.212,0.000389,0.408,0.648,142.094,4.0
8gyLR4NfMiI,"Look At Me Now (Chris Brown, Lil Wayne & Busta Rhymes Party Tribute)",Ultimate Party Jams,ChrisBrownVEVO,567696348.0,3664611.0,11900000.0,4.0,1046215,8.0,2011-05-21,42.0,6,0:04:09,,2011-03-11 01:17:04,2011-02-04,"celtic rock, pop",1bEdSCK88bXBT7BnANBssU,218096.0,0.756,0.49,2.0,-14.371,1.0,0.301,0.0581,0.000244,0.302,0.425,145.983,4.0
orJSJGHjBLI,Bad Habits,Ed Sheeran,Ed Sheeran,565160362.0,4477883.0,53900000.0,3.0,6594648,5.0,2021-06-25,51.0,84,0:04:01,,2021-06-25 04:00:33,2021-10-29,"arrocha, sertanejo, sertanejo universitario",3rmo8F54jFF8OgYsqTxm5d,230747.0,0.807,0.893,11.0,-3.745,0.0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4.0
yTCDVfMz15M,Try,P!nk,PinkVEVO,567537144.0,2702020.0,7090000.0,0.0,2257720,7.0,2012-10-12,32.0,81,0:04:10,,2012-10-10 10:00:27,2012-09-18,"pop, singer-songwriter pop, uk pop",1jF7IL57ayN4Ity3jQqGu0,247907.0,0.674,0.628,2.0,-7.079,1.0,0.03,0.00144,0.0,0.0944,0.552,103.998,4.0
mk48xRzuNvA,Hall of Fame (feat. will.i.am),The Script,TheScriptVEVO,565054814.0,4868378.0,2320000.0,5.0,512267,27.0,2012-10-03,40.0,84,0:03:54,,2012-08-22 01:04:14,2012-09-10,"pop, pop r&b",7wMq5n8mYSKlQIGECKUgTX,202533.0,0.421,0.873,10.0,-4.343,1.0,0.0564,0.0654,0.0,0.123,0.629,84.786,4.0
N2Y2vQ-1m7M,Lalala,Y2K,Y2KVEVO,565852181.0,8906463.0,189000.0,3.0,1476610,40.0,2019-08-20,24.0,75,0:02:58,AF,2019-08-20 16:00:04,2019-06-28,"atl hip hop, chicago bop, dance pop, pop rap, rap, southern hip hop, trap",51Fjme0JiitpyXKuyQiCDo,160627.0,0.843,0.39,2.0,-7.899,1.0,0.0846,0.178,0.0,0.137,0.495,129.972,4.0
8UFIYGkROII,Crank That (Soulja Boy),Soulja Boy,SouljaBoyTellemVEVO,565826873.0,4583034.0,1100000.0,3.0,307019,21.0,2019-01-19,25.0,78,0:03:58,,2009-11-22 10:24:58,2007-01-01,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",66TRwr5uJwPt15mfFkzhbi,221933.0,0.736,0.74,0.0,-2.18,1.0,0.0786,0.515,0.0,0.0468,0.803,140.141,4.0
by3yRdlQvzs,Location,Khalid,KhalidVEVO,566841225.0,3321104.0,2210000.0,3.0,1172738,136.0,2017-08-19,8.0,78,0:03:42,,2016-09-26 20:00:01,2017-04-27,"filmi, modern bollywood",152lZdxL1OR0ZMW6KquMif,219080.0,0.736,0.449,1.0,-11.462,0.0,0.425,0.33,0.000162,0.0898,0.326,80.126,4.0
cDMhlvbOFaM,21 Questions,50 Cent,50CentVEVO,564918045.0,3086288.0,4440000.0,3.0,367512,21.0,2022-07-04,25.0,77,0:04:19,,2009-06-16 23:14:05,2003-02-06,"filmi, modern bollywood",70FCugJxa7XW04Np6iYJdI,224440.0,0.646,0.813,6.0,-3.846,0.0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,4.0
Ov0YGGSY6gY,Kaun Tujhe,Palak Muchhal,T-Series,563599036.0,2809873.0,254000000.0,1.0,702404,21.0,2018-09-17,25.0,70,0:04:01,IN,2016-09-10 05:35:05,2016-09-17,"brostep, edm, pop, progressive electro house",5T2ZZiBMDGh3TZDUbxg4rV,241449.0,0.531,0.431,2.0,-8.937,0.0,0.037,0.868,2.47e-05,0.127,0.19,107.99,4.0
dx4Teh-nv3A,Namo Namo,Amit Trivedi,Zee Music Company,565136039.0,3834070.0,102000000.0,0.0,2314577,80.0,2021-03-10,13.0,25,0:05:29,IN,2020-07-09 06:13:47,2018-11-27,"dance pop, edm, pop, pop dance",6DwBCjospi1c9WsRVfoCwN,322250.0,0.644,0.71,4.0,-6.217,1.0,0.0309,0.436,0.0,0.121,0.329,119.93,4.0
RE87rQkXdNw,Happier,Marshmello,Marshmello,564491153.0,4077810.0,56700000.0,5.0,2738343,31.0,2019-02-08,37.0,85,0:03:39,US,2018-08-17 01:55:20,2018-08-17,"turkish deep house, turkish pop",7BqHUALzNBTanL6OvsqmC1,214290.0,0.687,0.792,5.0,-2.749,1.0,0.0452,0.191,0.0,0.167,0.671,100.011,4.0
YxIiPLVR6NA,Hey Brother,Avicii,AviciiOfficialVEVO,562762840.0,3459921.0,10700000.0,0.0,5292853,15.0,2018-04-20,35.0,80,0:04:19,,2013-11-01 13:00:05,2013-01-01,"colombian pop, latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",4lhqb6JvbHId48OUJGwymk,255093.0,0.545,0.78,7.0,-4.867,0.0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.0
lsbqH5bJURc,Traicionera,Sebastian Yatra,Sebastián Yatra,562588623.0,3736712.0,18200000.0,2.0,2795832,186.0,2022-07-15,1.0,76,0:04:29,,2015-10-22 01:00:08,2018-05-18,"pop rap, rap, southern hip hop, trap, viral trap",4Ft0391aLVNtCPPseh98lp,229387.0,0.775,0.679,11.0,-4.985,1.0,0.0465,0.147,0.0,0.155,0.674,91.0,4.0
GcGPedcPsOs,Cevapsız Çınlama,Emrah Karaduman,netd müzik,562420892.0,1691925.0,24700000.0,0.0,2629439,27.0,2016-10-29,24.0,14,0:03:35,TR,2016-08-19 09:00:01,2017-01-06,"filmi, modern bollywood",2W6XpjOKbmZ1NNVNtwBr5b,212536.0,0.677,0.963,7.0,-3.0,1.0,0.104,0.00469,1.17e-06,0.358,0.598,108.016,4.0
E5ONTXHS2mM,Panda,Desiigner,DesiignerVEVO,562282454.0,6608421.0,2820000.0,5.0,1911425,44.0,2016-05-21,21.0,69,0:04:03,US,2016-05-17 16:00:01,2016-02-26,"desi hip hop, desi pop, desi trap, hindi hip hop",275a9yzwGB6ncAW4SxY7q3,247867.0,0.685,0.731,10.0,-5.503,0.0,0.414,0.0292,0.0,0.369,0.266,145.245,4.0
U68MJz9DrI4,Wake Up in the Sky,Gucci Mane,Gucci Mane,562382253.0,5229355.0,5480000.0,11.0,3041899,21.0,2018-12-15,19.0,80,0:03:27,,2018-10-31 14:17:10,2018-09-14,"dance pop, dancehall, pop, pop rap",0QIjsbm2fh1cJ45XO9eGqq,204665.0,0.8,0.578,4.0,-5.144,0.0,0.0485,0.00381,0.0,0.359,0.367,143.01,4.0
SbUBMklQSVU,She Doesn't Mind,Sean Paul,Atlantic Records,561477259.0,2463750.0,14200000.0,6.0,620935,17.0,2012-04-13,33.0,75,0:04:06,US,2011-11-29 02:10:17,2012-01-24,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap",4odiyU3myG29Ld0wurMfE8,227787.0,0.718,0.776,7.0,-5.208,0.0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,4.0
zaCbuB3w0kg,Firse Machayenge,Emiway Bantai,Emiway Bantai,560383071.0,7674327.0,20900000.0,3.0,3946839,11.0,2020-02-15,31.0,57,0:04:03,IN,2020-02-14 09:42:42,2020-02-14,"filmi, hindi hip hop, modern bollywood",3gnPrVFy7vgmxw6L4UbuBE,207429.0,0.791,0.823,3.0,-5.065,0.0,0.204,0.294,0.0,0.0645,0.832,99.937,4.0
X3tK1cpP7YU,Jó (Ao Vivo),Midian Lima,MK MUSIC,562470475.0,2870577.0,16400000.0,5.0,826593,21.0,2018-07-14,25.0,21,0:05:17,BR,2017-05-31 20:51:36,2021-12-31,punjabi pop,0yWmvU2VtMgocDGT3Vwbqb,388280.0,0.417,0.482,7.0,-9.607,1.0,0.0384,0.495,0.0,0.105,0.244,129.931,4.0
PVzljDmoPVs,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,David Guetta,559668172.0,2574274.0,26100000.0,2.0,1509594,5.0,2012-10-02,76.0,69,0:03:58,US,2012-09-28 07:00:20,2012-12-07,"reggaeton, trap latino, urbano latino",1SgdUjvppHnIp6L7DZSnwc,222500.0,0.492,0.857,7.0,-2.634,1.0,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,4.0
